OBJECTID,PRNAME,PRUID,DGUID,CDUID,CDNAME,DAUID,Total_15_to_19_years,Men_15_to_19_years,Women_15_to_19_years,Shape_Area(m^2),Shape_Area(km^2),Total_15_Density,Men_15_Density,Women_15_Density,ORIG_FID,Long,Lat,Coordinate
403,Manitoba,46,2021S051246110425,4611,Division No. 11,46110425,30,15,15,167167.5361,0.167167536,179.4606818,89.73034088,89.73034088,403,-97.17467764,49.86171689,-097.17467764 49.86171689
404,Manitoba,46,2021S051246110426,4611,Division No. 11,46110426,35,15,15,147552.9387,0.147552939,237.2030019,101.6584294,101.6584294,404,-97.1751688,49.85834884,-097.17516880 49.85834884
405,Manitoba,46,2021S051246110427,4611,Division No. 11,46110427,25,10,10,38105.16503,0.038105165,656.0790376,262.431615,262.431615,405,-97.17302629,49.85729249,-097.17302629 49.85729249
406,Manitoba,46,2021S051246110428,4611,Division No. 11,46110428,20,10,10,1615049.041,1.615049041,12.38352489,6.191762446,6.191762446,406,-97.16579155,49.85201278,-097.16579155 49.85201278
407,Manitoba,46,2021S051246110429,4611,Division No. 11,46110429,40,20,25,115093.8642,0.115093864,347.5424192,173.7712096,217.214012,407,-97.16345047,49.85583621,-097.16345047 49.85583621
408,Manitoba,46,2021S051246110430,4611,Division No. 11,46110430,25,15,10,263537.664,0.263537664,94.86310086,56.91786052,37.94524034,408,-97.15621856,49.8485692,-097.15621856 49.84856920
409,Manitoba,46,2021S051246110431,4611,Division No. 11,46110431,30,20,15,299236.8897,0.29923689,100.2550188,66.83667919,50.12750939,409,-97.16514464,49.84568469,-097.16514464 49.84568469
410,Manitoba,46,2021S051246110432,4611,Division No. 11,46110432,40,20,20,317233.9993,0.317233999,126.0898898,63.04494488,63.04494488,410,-97.15689104,49.8437769,-097.15689104 49.84377690
411,Manitoba,46,2021S051246110433,4611,Division No. 11,46110433,55,35,15,180151.5225,0.180151522,305.2985578,194.2809004,83.26324305,411,-97.15943536,49.83864209,-097.15943536 49.83864209
412,Manitoba,46,2021S051246110434,4611,Division No. 11,46110434,25,10,20,302912.2419,0.302912242,82.53215466,33.01286186,66.02572373,412,-97.16030398,49.83520134,-097.16030398 49.83520134
413,Manitoba,46,2021S051246110435,4611,Division No. 11,46110435,25,15,5,153877.117,0.153877117,162.4673017,97.48038103,32.49346034,413,-97.15369335,49.8374048,-097.15369335 49.83740480
414,Manitoba,46,2021S051246110436,4611,Division No. 11,46110436,35,25,10,212324.3165,0.212324316,164.8421649,117.7444035,47.09776141,414,-97.15195197,49.83488844,-097.15195197 49.83488844
415,Manitoba,46,2021S051246110437,4611,Division No. 11,46110437,30,15,20,172628.2867,0.172628287,173.7838021,86.89190103,115.855868,415,-97.14697948,49.83494615,-097.14697948 49.83494615
416,Manitoba,46,2021S051246110438,4611,Division No. 11,46110438,20,15,10,867122.3816,0.867122382,23.06479503,17.29859628,11.53239752,416,-97.13918259,49.83529192,-097.13918259 49.83529192
417,Manitoba,46,2021S051246110439,4611,Division No. 11,46110439,20,10,10,206970.7774,0.206970777,96.6319992,48.3159996,48.3159996,417,-97.14598869,49.8386228,-097.14598869 49.83862280
418,Manitoba,46,2021S051246110440,4611,Division No. 11,46110440,20,15,10,283546.2925,0.283546292,70.53521957,52.90141468,35.26760979,418,-97.1491683,49.84203245,-097.14916830 49.84203245
419,Manitoba,46,2021S051246110441,4611,Division No. 11,46110441,20,10,10,249275.6355,0.249275636,80.2324702,40.1162351,40.1162351,419,-97.14353925,49.8450816,-097.14353925 49.84508160
420,Manitoba,46,2021S051246110442,4611,Division No. 11,46110442,25,10,10,154678.1093,0.154678109,161.6259735,64.6503894,64.6503894,420,-97.15032788,49.84611131,-097.15032788 49.84611131
421,Manitoba,46,2021S051246110443,4611,Division No. 11,46110443,20,10,15,143281.1381,0.143281138,139.5857143,69.79285715,104.6892857,421,-97.14926037,49.84915272,-097.14926037 49.84915272
422,Manitoba,46,2021S051246110444,4611,Division No. 11,46110444,20,10,15,752035.6752,0.752035675,26.59448303,13.29724151,19.94586227,422,-97.13928686,49.85037693,-097.13928686 49.85037693
423,Manitoba,46,2021S051246110445,4611,Division No. 11,46110445,25,5,20,145665.2399,0.14566524,171.626395,34.325279,137.301116,423,-97.14444047,49.85679437,-097.14444047 49.85679437
424,Manitoba,46,2021S051246110446,4611,Division No. 11,46110446,20,15,10,145843.8738,0.145843874,137.1329455,102.8497091,68.56647275,424,-97.13915181,49.85763303,-097.13915181 49.85763303
425,Manitoba,46,2021S051246110447,4611,Division No. 11,46110447,15,5,10,115009.6771,0.115009677,130.4238076,43.47460253,86.94920507,425,-97.14221036,49.86014262,-097.14221036 49.86014262
426,Manitoba,46,2021S051246110448,4611,Division No. 11,46110448,40,20,20,661050.012,0.661050012,60.50979392,30.25489696,30.25489696,426,-97.14450785,49.86285178,-097.14450785 49.86285178
427,Manitoba,46,2021S051246110449,4611,Division No. 11,46110449,25,5,15,96265.11486,0.096265115,259.6994772,51.93989544,155.8196863,427,-97.14051357,49.86327683,-097.14051357 49.86327683
428,Manitoba,46,2021S051246110450,4611,Division No. 11,46110450,35,15,20,111429.3155,0.111429315,314.1004667,134.6144857,179.485981,428,-97.13639655,49.86365858,-097.13639655 49.86365858
429,Manitoba,46,2021S051246110451,4611,Division No. 11,46110451,15,10,5,71875.62434,0.071875624,208.6938394,139.1292262,69.56461312,429,-97.13762625,49.86622532,-097.13762625 49.86622532
430,Manitoba,46,2021S051246110452,4611,Division No. 11,46110452,10,5,5,371371.6563,0.371371656,26.92720306,13.46360153,13.46360153,430,-97.13267612,49.86931387,-097.13267612 49.86931387
431,Manitoba,46,2021S051246110453,4611,Division No. 11,46110453,20,10,10,98539.9043,0.098539904,202.9634608,101.4817304,101.4817304,431,-97.13217956,49.86481442,-097.13217956 49.86481442
432,Manitoba,46,2021S051246110454,4611,Division No. 11,46110454,25,15,10,149105.2358,0.149105236,167.6668151,100.6000891,67.06672604,432,-97.1280268,49.86601587,-097.12802680 49.86601587
433,Manitoba,46,2021S051246110455,4611,Division No. 11,46110455,35,20,15,233059.4219,0.233059422,150.1762929,85.81502451,64.36126838,433,-97.12393725,49.86412325,-097.12393725 49.86412325
434,Manitoba,46,2021S051246110456,4611,Division No. 11,46110456,15,5,10,98526.40539,0.098526405,152.2434513,50.7478171,101.4956342,434,-97.12455306,49.86782594,-097.12455306 49.86782594
435,Manitoba,46,2021S051246110457,4611,Division No. 11,46110457,20,10,10,780056.9915,0.780056992,25.63915229,12.81957614,12.81957614,435,-97.11873615,49.86459936,-097.11873615 49.86459936
436,Manitoba,46,2021S051246110458,4611,Division No. 11,46110458,20,15,5,186144.3393,0.186144339,107.4435037,80.58262776,26.86087592,436,-97.12466991,49.85978352,-097.12466991 49.85978352
437,Manitoba,46,2021S051246110459,4611,Division No. 11,46110459,25,10,20,129596.2857,0.129596286,192.9067633,77.1627053,154.3254106,437,-97.12919956,49.86119222,-097.12919956 49.86119222
438,Manitoba,46,2021S051246110460,4611,Division No. 11,46110460,15,10,5,75482.53801,0.075482538,198.7214579,132.4809719,66.24048597,438,-97.13405173,49.86184678,-097.13405173 49.86184678
439,Manitoba,46,2021S051246110461,4611,Division No. 11,46110461,25,15,10,87023.80178,0.087023802,287.2777273,172.3666364,114.9110909,439,-97.1333631,49.85956966,-097.13336310 49.85956966
440,Manitoba,46,2021S051246110462,4611,Division No. 11,46110462,10,10,0,81671.70277,0.081671703,122.4414291,122.4414291,0,440,-97.13696663,49.86034207,-097.13696663 49.86034207
441,Manitoba,46,2021S051246110463,4611,Division No. 11,46110463,15,15,5,321442.7855,0.321442786,46.66460308,46.66460308,15.55486769,441,-97.13329541,49.85653849,-097.13329541 49.85653849
442,Manitoba,46,2021S051246110464,4611,Division No. 11,46110464,25,15,10,785240.0888,0.785240089,31.83739643,19.10243786,12.73495857,442,-97.13046748,49.85144906,-097.13046748 49.85144906
443,Manitoba,46,2021S051246110465,4611,Division No. 11,46110465,30,10,20,649102.1238,0.649102124,46.21768886,15.40589629,30.81179258,443,-97.13049882,49.84445327,-097.13049882 49.84445327
444,Manitoba,46,2021S051246110466,4611,Division No. 11,46110466,50,25,25,297266.6603,0.29726666,168.1991514,84.09957569,84.09957569,444,-97.12913418,49.84659263,-097.12913418 49.84659263
445,Manitoba,46,2021S051246110467,4611,Division No. 11,46110467,40,20,20,688455.259,0.688455259,58.1010886,29.0505443,29.0505443,445,-97.12890092,49.84032274,-097.12890092 49.84032274
446,Manitoba,46,2021S051246110468,4611,Division No. 11,46110468,30,15,15,138259.6972,0.138259697,216.9829719,108.491486,108.491486,446,-97.1243892,49.83816614,-097.12438920 49.83816614
447,Manitoba,46,2021S051246110469,4611,Division No. 11,46110469,20,5,10,140457.3451,0.140457345,142.3919838,35.59799594,71.19599188,447,-97.12639068,49.83501026,-097.12639068 49.83501026
448,Manitoba,46,2021S051246110470,4611,Division No. 11,46110470,30,20,10,159964.998,0.159964998,187.541027,125.0273513,62.51367565,448,-97.12180226,49.83505076,-097.12180226 49.83505076
449,Manitoba,46,2021S051246110471,4611,Division No. 11,46110471,45,30,15,202417.1281,0.202417128,222.3132025,148.2088017,74.10440084,449,-97.12210633,49.83232451,-097.12210633 49.83232451
450,Manitoba,46,2021S051246110472,4611,Division No. 11,46110472,25,10,20,42124.76162,0.042124762,593.4751685,237.3900674,474.7801348,450,-97.11513265,49.83387126,-097.11513265 49.83387126
451,Manitoba,46,2021S051246110473,4611,Division No. 11,46110473,30,15,15,65221.52444,0.065221524,459.9708495,229.9854247,229.9854247,451,-97.11519832,49.8354934,-097.11519832 49.83549340
452,Manitoba,46,2021S051246110474,4611,Division No. 11,46110474,35,20,15,36919.87143,0.036919871,947.9989675,541.7136957,406.2852718,452,-97.11228712,49.83471055,-097.11228712 49.83471055
453,Manitoba,46,2021S051246110477,4611,Division No. 11,46110477,20,15,5,363344.0036,0.363344004,55.04425504,41.28319128,13.76106376,453,-97.10582979,49.83358787,-097.10582979 49.83358787
454,Manitoba,46,2021S051246110478,4611,Division No. 11,46110478,45,25,20,137228.5545,0.137228555,327.9200904,182.177828,145.7422624,454,-97.09968142,49.83260197,-097.09968142 49.83260197
455,Manitoba,46,2021S051246110479,4611,Division No. 11,46110479,20,10,10,176797.1851,0.176797185,113.1239731,56.56198653,56.56198653,455,-97.10406466,49.8303939,-097.10406466 49.83039390
456,Manitoba,46,2021S051246110480,4611,Division No. 11,46110480,20,10,10,126338.8706,0.126338871,158.304407,79.15220352,79.15220352,456,-97.09863305,49.82949507,-097.09863305 49.82949507
457,Manitoba,46,2021S051246110481,4611,Division No. 11,46110481,35,20,10,209818.7774,0.209818777,166.8106183,95.32035333,47.66017667,457,-97.09900059,49.82682238,-097.09900059 49.82682238
458,Manitoba,46,2021S051246110482,4611,Division No. 11,46110482,20,10,10,85265.37311,0.085265373,234.5618071,117.2809036,117.2809036,458,-97.09883778,49.82423835,-097.09883778 49.82423835
459,Manitoba,46,2021S051246110483,4611,Division No. 11,46110483,25,15,10,158549.5397,0.15854954,157.6794234,94.60765403,63.07176936,459,-97.09376022,49.82398309,-097.09376022 49.82398309
460,Manitoba,46,2021S051246110484,4611,Division No. 11,46110484,30,25,5,163364.4957,0.163364496,183.638433,153.0320275,30.6064055,460,-97.0976224,49.82051177,-097.09762240 49.82051177
461,Manitoba,46,2021S051246110485,4611,Division No. 11,46110485,20,10,10,57611.14559,0.057611146,347.1550478,173.5775239,173.5775239,461,-97.09611889,49.81811214,-097.09611889 49.81811214
462,Manitoba,46,2021S051246110486,4611,Division No. 11,46110486,45,20,25,213196.3851,0.213196385,211.0729972,93.81022099,117.2627762,462,-97.0910508,49.81986174,-097.09105080 49.81986174
463,Manitoba,46,2021S051246110487,4611,Division No. 11,46110487,20,5,10,208936.9806,0.208936981,95.72264299,23.93066075,47.8613215,463,-97.08766182,49.82172568,-097.08766182 49.82172568
464,Manitoba,46,2021S051246110488,4611,Division No. 11,46110488,35,20,20,145754.3535,0.145754353,240.1300487,137.2171707,137.2171707,464,-97.08315731,49.81885805,-097.08315731 49.81885805
465,Manitoba,46,2021S051246110489,4611,Division No. 11,46110489,25,15,15,102821.6444,0.102821644,243.1394688,145.8836813,145.8836813,465,-97.08602836,49.81765833,-097.08602836 49.81765833
466,Manitoba,46,2021S051246110491,4611,Division No. 11,46110491,35,10,15,132894.5872,0.132894587,263.3666332,75.24760949,112.8714142,466,-97.09439246,49.81429373,-097.09439246 49.81429373
467,Manitoba,46,2021S051246110492,4611,Division No. 11,46110492,30,15,15,114148.4827,0.114148483,262.8155828,131.4077914,131.4077914,467,-97.09837667,49.81277751,-097.09837667 49.81277751
468,Manitoba,46,2021S051246110493,4611,Division No. 11,46110493,15,10,5,75168.2278,0.075168228,199.5523965,133.034931,66.51746551,468,-97.09877545,49.81283297,-097.09877545 49.81283297
469,Manitoba,46,2021S051246110494,4611,Division No. 11,46110494,35,15,20,185394.9895,0.185394989,188.7861161,80.90833546,107.8777806,469,-97.10312633,49.81172648,-097.10312633 49.81172648
470,Manitoba,46,2021S051246110495,4611,Division No. 11,46110495,35,10,20,143776.3151,0.143776315,243.4336975,69.55248499,139.10497,470,-97.10634879,49.81130685,-097.10634879 49.81130685
471,Manitoba,46,2021S051246110496,4611,Division No. 11,46110496,30,10,20,119720.3972,0.119720397,250.5838662,83.5279554,167.0559108,471,-97.10405159,49.8151034,-097.10405159 49.81510340
472,Manitoba,46,2021S051246110497,4611,Division No. 11,46110497,10,10,0,88802.65399,0.088802654,112.609247,112.609247,0,472,-97.11033323,49.81187599,-097.11033323 49.81187599
473,Manitoba,46,2021S051246110500,4611,Division No. 11,46110500,55,30,25,229512.1632,0.229512163,239.6387156,130.7120267,108.9266889,473,-97.11092666,49.80491028,-097.11092666 49.80491028
474,Manitoba,46,2021S051246110501,4611,Division No. 11,46110501,110,55,55,368052.3826,0.368052383,298.8705011,149.4352505,149.4352505,474,-97.10691477,49.80214674,-097.10691477 49.80214674
475,Manitoba,46,2021S051246110502,4611,Division No. 11,46110502,25,15,15,103685.0773,0.103685077,241.1147356,144.6688414,144.6688414,475,-97.11085393,49.79981982,-097.11085393 49.79981982
476,Manitoba,46,2021S051246110504,4611,Division No. 11,46110504,25,15,10,150163.458,0.150163458,166.4852443,99.89114659,66.59409772,476,-97.10232452,49.80770081,-097.10232452 49.80770081
477,Manitoba,46,2021S051246110505,4611,Division No. 11,46110505,25,10,15,201030.9627,0.201030963,124.3589528,49.74358112,74.61537168,477,-97.0966754,49.80895944,-097.09667540 49.80895944
478,Manitoba,46,2021S051246110506,4611,Division No. 11,46110506,30,15,15,173620.938,0.173620938,172.7902196,86.39510981,86.39510981,478,-97.09381265,49.80612347,-097.09381265 49.80612347
479,Manitoba,46,2021S051246110509,4611,Division No. 11,46110509,60,40,25,5670946.137,5.670946137,10.58024509,7.053496724,4.408435453,479,-97.06151406,49.80095636,-097.06151406 49.80095636
480,Manitoba,46,2021S051246110514,4611,Division No. 11,46110514,70,25,35,457736.7946,0.457736795,152.9263123,54.61654011,76.46315615,480,-97.0651218,49.83731953,-097.06512180 49.83731953
481,Manitoba,46,2021S051246110515,4611,Division No. 11,46110515,75,35,40,674499.0114,0.674499011,111.1936396,51.89036516,59.30327447,481,-97.06332154,49.84247378,-097.06332154 49.84247378
482,Manitoba,46,2021S051246110516,4611,Division No. 11,46110516,20,10,10,87769.67461,0.087769675,227.8691369,113.9345685,113.9345685,482,-97.06394511,49.84372494,-097.06394511 49.84372494
483,Manitoba,46,2021S051246110517,4611,Division No. 11,46110517,75,50,25,468830.9693,0.468830969,159.9723673,106.6482448,53.32412242,483,-97.07002994,49.84735218,-097.07002994 49.84735218
484,Manitoba,46,2021S051246110519,4611,Division No. 11,46110519,40,20,20,157963.8868,0.157963887,253.2224347,126.6112174,126.6112174,484,-97.05770218,49.84484321,-097.05770218 49.84484321
485,Manitoba,46,2021S051246110521,4611,Division No. 11,46110521,40,20,25,201475.347,0.201475347,198.5354565,99.26772825,124.0846603,485,-97.05927271,49.85731783,-097.05927271 49.85731783
486,Manitoba,46,2021S051246110522,4611,Division No. 11,46110522,30,10,20,204691.5636,0.204691564,146.5619758,48.85399194,97.70798388,486,-97.06101998,49.86002787,-097.06101998 49.86002787
487,Manitoba,46,2021S051246110523,4611,Division No. 11,46110523,5,5,0,78899.83368,0.078899834,63.37148973,63.37148973,0,487,-97.05626538,49.8577771,-097.05626538 49.85777710
488,Manitoba,46,2021S051246110524,4611,Division No. 11,46110524,35,15,20,214279.4436,0.214279444,163.3381131,70.00204848,93.33606465,488,-97.06505979,49.86307924,-097.06505979 49.86307924
489,Manitoba,46,2021S051246110525,4611,Division No. 11,46110525,30,20,15,205244.8905,0.205244891,146.1668543,97.44456951,73.08342713,489,-97.06885642,49.85918076,-097.06885642 49.85918076
490,Manitoba,46,2021S051246110526,4611,Division No. 11,46110526,30,10,15,139264.3363,0.139264336,215.4176784,71.80589279,107.7088392,490,-97.07174845,49.85684205,-097.07174845 49.85684205
491,Manitoba,46,2021S051246110527,4611,Division No. 11,46110527,30,20,10,157234.7153,0.157234715,190.7975598,127.1983732,63.59918661,491,-97.0749405,49.8589235,-097.07494050 49.85892350
492,Manitoba,46,2021S051246110528,4611,Division No. 11,46110528,40,25,20,202529.8662,0.202529866,197.5017351,123.4385845,98.75086757,492,-97.08073149,49.85899991,-097.08073149 49.85899991
493,Manitoba,46,2021S051246110529,4611,Division No. 11,46110529,40,20,15,249733.5715,0.249733572,160.1706961,80.08534807,60.06401105,493,-97.07288506,49.8627633,-097.07288506 49.86276330
494,Manitoba,46,2021S051246110530,4611,Division No. 11,46110530,45,25,20,77061.99439,0.077061994,583.9454371,324.4141317,259.5313054,494,-97.0752754,49.86452563,-097.07527540 49.86452563
495,Manitoba,46,2021S051246110531,4611,Division No. 11,46110531,15,5,10,109208.2913,0.109208291,137.3522085,45.78406949,91.56813898,495,-97.07576408,49.86734612,-097.07576408 49.86734612
496,Manitoba,46,2021S051246110532,4611,Division No. 11,46110532,20,10,10,116608.9998,0.116609,171.5133484,85.75667418,85.75667418,496,-97.07931185,49.86860076,-097.07931185 49.86860076
497,Manitoba,46,2021S051246110533,4611,Division No. 11,46110533,30,20,10,348136.319,0.348136319,86.17314069,57.44876046,28.72438023,497,-97.07509882,49.87095493,-097.07509882 49.87095493
498,Manitoba,46,2021S051246110534,4611,Division No. 11,46110534,45,30,15,124925.2769,0.124925277,360.2153312,240.1435541,120.0717771,498,-97.08407016,49.8721807,-097.08407016 49.87218070
499,Manitoba,46,2021S051246110535,4611,Division No. 11,46110535,25,15,10,101164.3369,0.101164337,247.1226598,148.2735959,98.8490639,499,-97.08515964,49.87001621,-097.08515964 49.87001621
